WELL,DEPTH,GR,RHOB,NPHI,PEF,DT,DTS,RT
15/9-F-1 A,3369.5,165.9716,2.2993,0.4007,6.7375,104.0741,213.0165,3.2629
15/9-F-1 A,3369.6,174.7095,2.31,0.4006,6.8585,104.1738,214.6246,2.9763
15/9-F-1 A,3369.7,180.4552,2.3179,0.4052,6.9129,104.3444,215.8153,2.8205
15/9-F-1 A,3369.8,181.7626,2.3194,0.4112,6.8871,104.515,217.0052,2.9256
15/9-F-1 A,3369.9,184.0056,2.3156,0.4155,6.7901,104.6875,217.8432,2.9531
15/9-F-1 A,3370.0,180.5092,2.3101,0.4195,6.637,104.8639,217.9068,2.8743
15/9-F-1 A,3370.1,173.0314,2.305,0.4177,6.4897,105.0402,217.9699,2.8252
15/9-F-1 A,3370.2,174.4213,2.2999,0.4098,6.4045,105.1543,217.8001,2.8471
15/9-F-1 A,3370.3,171.0856,2.2944,0.4033,6.4122,105.0957,216.9827,3.3474
15/9-F-1 A,3370.4,167.2711,2.2919,0.402,6.4922,105.0369,216.1651,3.6844
15/9-F-1 A,3370.5,169.7584,2.296,0.4065,6.5906,104.9071,215.2353,3.0381
15/9-F-1 A,3370.6,168.4938,2.3044,0.4116,6.6872,104.5205,213.9004,2.848
15/9-F-1 A,3370.7,172.8654,2.3115,0.4123,6.7824,104.1339,212.5655,3.0568
15/9-F-1 A,3370.8,181.8857,2.312,0.4082,6.8798,103.79,211.225,3.3428
15/9-F-1 A,3370.9,191.1061,2.3064,0.4017,6.9694,103.6557,209.8571,3.4463
15/9-F-1 A,3371.0,201.4901,2.3007,0.3971,7.0185,103.5213,208.4891,3.3926
15/9-F-1 A,3371.1,205.8287,2.3007,0.397,7.0272,103.4079,207.1203,3.317
15/9-F-1 A,3371.2,207.7952,2.3064,0.3999,7.033,103.4459,205.7448,3.3263
15/9-F-1 A,3371.3,212.4232,2.3099,0.4027,7.0662,103.4839,204.3693,3.7275
15/9-F-1 A,3371.4,215.6778,2.3042,0.4051,7.1256,103.5398,202.9827,4.1165
15/9-F-1 A,3371.5,218.6338,2.2914,0.4095,7.1643,103.8207,201.4552,4.1747
15/9-F-1 A,3371.6,220.272,2.2778,0.4159,7.1493,104.1016,199.9277,4.2439
15/9-F-1 A,3371.7,220.6746,2.2676,0.4203,7.1019,104.3793,198.3948,4.3769
15/9-F-1 A,3371.8,217.5083,2.2606,0.4209,7.056,104.5367,196.6567,4.4156
15/9-F-1 A,3371.9,212.5925,2.2532,0.4154,7.0213,104.6942,194.9187,4.4517
15/9-F-1 A,3372.0,213.7781,2.245,0.4141,6.9787,104.8512,193.1805,4.6408
15/9-F-1 A,3372.1,216.0329,2.2394,0.4221,6.9291,104.8455,191.4073,4.79
15/9-F-1 A,3372.2,215.2389,2.2387,0.4373,6.8992,104.8356,189.6332,4.7213
15/9-F-1 A,3372.3,215.262,2.2424,0.4516,6.8955,104.8259,187.8602,4.5987
15/9-F-1 A,3372.4,219.1438,2.2483,0.461,6.8866,104.9282,186.5479,4.4079
15/9-F-1 A,3372.5,220.4173,2.254,0.4596,6.8448,105.0392,185.2718,4.1921
15/9-F-1 A,3372.6,225.0898,2.2574,0.4524,6.7733,105.1499,183.9974,4.0718
15/9-F-1 A,3372.7,222.9875,2.2573,0.4433,6.7026,105.1724,183.5034,3.9697
15/9-F-1 A,3372.8,223.9145,2.2547,0.4359,6.6557,105.1828,183.1162,4.081
15/9-F-1 A,3372.9,227.7954,2.2524,0.4329,6.6287,105.1934,182.7308,4.4215
15/9-F-1 A,3373.0,232.4455,2.2519,0.4314,6.6047,105.2468,183.0643,4.7486
15/9-F-1 A,3373.1,237.7616,2.2515,0.4274,6.5602,105.3089,183.5435,5.1893
15/9-F-1 A,3373.2,239.5353,2.2479,0.4268,6.5023,105.3709,184.0234,5.7223
15/9-F-1 A,3373.3,245.914,2.2408,0.4296,6.4481,105.3513,184.7429,5.9947
15/9-F-1 A,3373.4,247.4266,2.2328,0.4311,6.4181,105.3093,185.5286,6.0521
15/9-F-1 A,3373.5,248.0749,2.2272,0.4276,6.4285,105.2673,186.3136,6.0408
15/9-F-1 A,3373.6,247.8025,2.225,0.422,6.4767,105.189,186.8231,6.1393
15/9-F-1 A,3373.7,244.129,2.2244,0.4197,6.5432,105.0977,187.2334,6.5878
15/9-F-1 A,3373.8,240.7854,2.2224,0.422,6.5871,105.0066,187.6427,7.319
15/9-F-1 A,3373.9,238.9585,2.2168,0.424,6.5789,105.0053,187.6222,7.7041
15/9-F-1 A,3374.0,240.9362,2.2096,0.4226,6.5216,105.0447,187.4065,7.3433
15/9-F-1 A,3374.1,235.8491,2.206,0.4172,6.4619,105.084,187.1902,6.5279
15/9-F-1 A,3374.2,230.563,2.2092,0.4095,6.4505,105.0495,186.7213,5.7396
15/9-F-1 A,3374.3,226.8192,2.2167,0.402,6.4937,104.9735,186.1104,5.3653
15/9-F-1 A,3374.4,224.2508,2.2238,0.3994,6.5713,104.8976,185.4989,5.1571
15/9-F-1 A,3374.5,225.3995,2.229,0.4036,6.6492,104.8567,184.6937,4.9017
15/9-F-1 A,3374.6,225.9169,2.2345,0.4131,6.7059,104.8401,183.7548,4.7269
15/9-F-1 A,3374.7,228.9646,2.2422,0.4222,6.7432,104.8235,182.817,4.7
15/9-F-1 A,3374.8,230.4338,2.2514,0.4258,6.769,104.8656,182.3225,4.6698
15/9-F-1 A,3374.9,230.093,2.2586,0.4228,6.7868,104.9569,182.1998,4.5373
15/9-F-1 A,3375.0,227.6634,2.2622,0.4153,6.8046,105.0481,182.0775,4.5905
15/9-F-1 A,3375.1,231.6871,2.2647,0.4074,6.8186,105.0786,182.1784,4.6468
15/9-F-1 A,3375.2,229.8873,2.2696,0.4041,6.8208,105.0477,182.5057,4.5793
15/9-F-1 A,3375.3,229.5383,2.2773,0.4096,6.8024,105.017,182.8331,4.6145
15/9-F-1 A,3375.4,227.5887,2.2829,0.4215,6.7702,105.0965,183.1987,4.6511
15/9-F-1 A,3375.5,226.4309,2.2806,0.4312,6.7453,105.3118,183.6112,4.6238
15/9-F-1 A,3375.6,231.7571,2.2708,0.4334,6.727,105.5269,184.0236,4.5335
15/9-F-1 A,3375.7,235.7775,2.2598,0.4288,6.6852,105.6444,184.3596,4.3578
15/9-F-1 A,3375.8,236.5766,2.2536,0.4233,6.6099,105.6158,184.5812,4.264
15/9-F-1 A,3375.9,237.3531,2.2527,0.4211,6.5365,105.5873,184.8026,4.2642
15/9-F-1 A,3376.0,236.7896,2.2542,0.4207,6.5127,105.5837,184.927,4.2569
15/9-F-1 A,3376.1,236.4596,2.2552,0.4208,6.5584,105.6262,184.873,4.2885
15/9-F-1 A,3376.2,235.6848,2.2552,0.4193,6.642,105.6685,184.8188,4.2959
15/9-F-1 A,3376.3,231.2998,2.2554,0.4161,6.7028,105.6419,184.7073,4.328
15/9-F-1 A,3376.4,228.4208,2.2569,0.4105,6.7084,105.4577,184.4648,4.4198
15/9-F-1 A,3376.5,227.7203,2.259,0.4038,6.6701,105.2734,184.2224,4.578
15/9-F-1 A,3376.6,229.8923,2.2612,0.3993,6.6242,105.1098,183.999,4.8301
15/9-F-1 A,3376.7,231.0837,2.2648,0.3997,6.5883,105.0053,183.8311,5.1019
15/9-F-1 A,3376.8,225.8672,2.273,0.4051,6.5582,104.9007,183.6633,5.2847
15/9-F-1 A,3376.9,225.1857,2.2854,0.4148,6.5218,104.7941,183.5448,5.3865
15/9-F-1 A,3377.0,226.0302,2.2945,0.4262,6.4742,104.6793,183.6127,5.306
15/9-F-1 A,3377.1,227.3182,2.2929,0.4322,6.4245,104.5645,183.6806,5.1609
15/9-F-1 A,3377.2,225.4431,2.2814,0.427,6.4222,104.451,183.8038,5.1449
15/9-F-1 A,3377.3,225.859,2.2695,0.4139,6.4922,104.3434,184.2147,5.1947
15/9-F-1 A,3377.4,227.7202,2.2638,0.4028,6.6099,104.2359,184.6256,5.2765
15/9-F-1 A,3377.5,231.5936,2.2644,0.4,6.6953,104.1177,185.0767,5.3256
15/9-F-1 A,3377.6,236.2998,2.2679,0.402,6.6949,103.9166,185.8426,5.4157
15/9-F-1 A,3377.7,244.354,2.271,0.4022,6.6314,103.7155,186.6086,5.4616
15/9-F-1 A,3377.8,244.065,2.2723,0.3961,6.5713,103.5137,187.3994,5.3557
15/9-F-1 A,3377.9,244.7887,2.2712,0.3855,6.5631,103.3034,188.5459,5.1362
15/9-F-1 A,3378.0,240.3289,2.2687,0.3757,6.5942,103.0931,189.6924,4.8084
15/9-F-1 A,3378.1,240.8824,2.2685,0.372,6.6178,102.8836,190.8395,4.3853
15/9-F-1 A,3378.2,237.4628,2.2728,0.3777,6.6133,102.7193,192.0124,4.2274
15/9-F-1 A,3378.3,234.0681,2.2798,0.3908,6.5897,102.555,193.1853,4.2651
15/9-F-1 A,3378.4,229.3759,2.2852,0.4052,6.5593,102.3918,194.3571,4.2375
15/9-F-1 A,3378.5,222.2346,2.2852,0.4171,6.5179,102.6721,195.0824,4.5319
15/9-F-1 A,3378.6,217.4457,2.2796,0.4244,6.4537,102.9674,195.7927,5.0244
15/9-F-1 A,3378.7,211.9975,2.2708,0.4289,6.3714,103.2625,196.501,5.0948
15/9-F-1 A,3378.8,209.1192,2.2614,0.4313,6.2895,103.5028,196.4223,4.8756
15/9-F-1 A,3378.9,204.5941,2.2524,0.4307,6.2379,103.7382,196.2746,4.667
15/9-F-1 A,3379.0,203.0915,2.244,0.428,6.2185,103.9736,196.1256,4.4331
15/9-F-1 A,3379.1,204.2124,2.237,0.4241,6.2125,104.2279,195.5024,4.2657
15/9-F-1 A,3379.2,205.0303,2.233,0.4223,6.1963,104.4851,194.8091,4.1959
15/9-F-1 A,3379.3,207.9814,2.2327,0.4238,6.1664,104.7421,194.1156,4.229
15/9-F-1 A,3379.4,210.4719,2.2345,0.4263,6.1442,104.9315,193.3533,4.2836
15/9-F-1 A,3379.5,213.3523,2.2357,0.4284,6.1378,105.1065,192.5761,4.3753
15/9-F-1 A,3379.6,217.6379,2.2356,0.4264,6.1264,105.2809,191.7993,4.4726
15/9-F-1 A,3379.7,222.1544,2.2346,0.4236,6.0905,105.2365,191.1985,4.4955
15/9-F-1 A,3379.8,228.7001,2.2328,0.4219,6.0446,105.1286,190.6486,4.4732
15/9-F-1 A,3379.9,235.7622,2.2301,0.4169,6.0393,105.0212,190.0991,4.3675
15/9-F-1 A,3380.0,236.4823,2.2272,0.4159,6.1144,105.0605,189.6925,4.2029
15/9-F-1 A,3380.1,235.7145,2.2261,0.4169,6.263,105.1547,189.3394,4.024
15/9-F-1 A,3380.2,237.681,2.2279,0.4114,6.4195,105.2481,188.9865,3.8499
15/9-F-1 A,3380.3,241.4049,2.2319,0.4077,6.5315,104.9872,188.7166,3.7637
15/9-F-1 A,3380.4,240.3456,2.2371,0.4063,6.5889,104.5592,188.4859,3.8097
15/9-F-1 A,3380.5,239.0658,2.2432,0.3997,6.6197,104.1313,188.2554,4.0388
15/9-F-1 A,3380.6,235.6402,2.25,0.3888,6.6335,103.7734,188.0961,4.2228
15/9-F-1 A,3380.7,235.0097,2.2575,0.3825,6.6187,103.4562,187.9783,4.2592
15/9-F-1 A,3380.8,237.4911,2.2646,0.3839,6.56,103.1393,187.8607,4.2657
15/9-F-1 A,3380.9,240.9904,2.2695,0.3924,6.4547,102.9863,187.8356,4.2915
15/9-F-1 A,3381.0,238.6435,2.271,0.4023,6.3173,102.95,187.8763,4.3401
15/9-F-1 A,3381.1,240.916,2.2689,0.4082,6.185,102.9138,187.9174,4.4097
15/9-F-1 A,3381.2,246.1352,2.2648,0.4076,6.0956,102.9548,188.0819,4.4538
15/9-F-1 A,3381.3,250.3331,2.2609,0.4011,6.0741,103.0628,188.3533,4.3751
15/9-F-1 A,3381.4,249.3504,2.2592,0.3857,6.117,103.1709,188.6251,4.1666
15/9-F-1 A,3381.5,252.8362,2.2601,0.3699,6.1836,103.3641,188.9961,4.0095
15/9-F-1 A,3381.6,253.0697,2.2626,0.361,6.2481,103.6467,189.4713,4.0431
15/9-F-1 A,3381.7,253.9281,2.2652,0.3622,6.3223,103.9289,189.9467,4.2611
15/9-F-1 A,3381.8,253.2498,2.2668,0.3698,6.446,104.119,190.4707,4.5341
15/9-F-1 A,3381.9,253.3024,2.267,0.3786,6.626,104.1918,191.0564,4.9545
15/9-F-1 A,3382.0,254.0403,2.266,0.3884,6.8025,104.2645,191.642,5.4225
15/9-F-1 A,3382.1,250.5217,2.2646,0.3987,6.892,104.321,192.1883,5.5557
15/9-F-1 A,3382.2,248.0378,2.2637,0.4149,6.8854,104.3522,192.6738,5.4431
15/9-F-1 A,3382.3,252.9684,2.2641,0.4233,6.8644,104.3834,193.159,5.3458
15/9-F-1 A,3382.4,259.9097,2.2673,0.4212,6.9189,104.4251,193.5524,5.1373
15/9-F-1 A,3382.5,262.1379,2.2741,0.4113,7.0504,104.4867,193.7709,4.9373
15/9-F-1 A,3382.6,260.4931,2.2832,0.4082,7.1683,104.5483,193.9891,4.593
15/9-F-1 A,3382.7,255.1103,2.2913,0.4164,7.1824,104.57,194.1043,4.0373
15/9-F-1 A,3382.8,250.1411,2.2949,0.4226,7.0837,104.4974,193.9748,3.8473
15/9-F-1 A,3382.9,244.8117,2.2928,0.4285,6.9116,104.4249,193.8453,4.0504
15/9-F-1 A,3383.0,240.0954,2.2864,0.4256,6.7218,104.3967,193.6579,4.3155
15/9-F-1 A,3383.1,241.8446,2.2791,0.4248,6.5705,104.5019,193.2959,4.5651
15/9-F-1 A,3383.2,235.2636,2.2718,0.4241,6.4195,104.607,192.9336,4.6333
15/9-F-1 A,3383.3,235.163,2.2675,0.4307,6.3773,104.6966,192.5195,4.6159
15/9-F-1 A,3383.4,235.109,2.2656,0.4329,6.4289,104.7244,191.8992,4.7248
15/9-F-1 A,3383.5,227.8864,2.2656,0.4252,6.526,104.752,191.2792,5.0038
15/9-F-1 A,3383.6,226.6627,2.2664,0.4119,6.5976,104.7619,190.7221,5.3442
15/9-F-1 A,3383.7,227.4188,2.2666,0.4097,6.6207,104.6737,190.5144,5.9464
15/9-F-1 A,3383.8,219.7591,2.2653,0.4173,6.6238,104.5856,190.3067,6.3569
15/9-F-1 A,3383.9,211.5889,2.2635,0.4363,6.6281,104.5271,190.1552,6.1712
15/9-F-1 A,3384.0,206.5472,2.263,0.4557,6.6272,104.7203,190.4797,5.5678
15/9-F-1 A,3384.1,198.7608,2.2637,0.4655,6.5934,104.9134,190.8041,5.0387
15/9-F-1 A,3384.2,192.0972,2.2638,0.4626,6.5231,105.1024,191.1106,4.5772
15/9-F-1 A,3384.3,192.5208,2.2618,0.4555,6.4389,105.2237,191.1229,4.2084
15/9-F-1 A,3384.4,191.3502,2.2578,0.4498,6.3539,105.3451,191.1352,3.9551
15/9-F-1 A,3384.5,189.2666,2.2534,0.4434,6.2802,105.4655,191.1477,3.7218
15/9-F-1 A,3384.6,189.3676,2.25,0.436,6.2289,105.6042,191.2575,3.5098
15/9-F-1 A,3384.7,185.2657,2.2483,0.4288,6.2095,105.7419,191.3665,3.2593
15/9-F-1 A,3384.8,187.3708,2.2481,0.4241,6.2096,105.8796,191.4768,3.1476
15/9-F-1 A,3384.9,188.0897,2.2489,0.419,6.2207,106.0182,192.1618,3.0562
15/9-F-1 A,3385.0,190.4507,2.2504,0.4118,6.2469,106.1569,192.8712,2.856
15/9-F-1 A,3385.1,191.3646,2.2525,0.4047,6.2854,106.2954,193.5793,2.9905
15/9-F-1 A,3385.2,195.1754,2.2545,0.4012,6.3286,106.3403,193.7832,3.336
15/9-F-1 A,3385.3,196.7358,2.2558,0.4007,6.3684,106.3761,193.938,3.5012
15/9-F-1 A,3385.4,199.6734,2.2568,0.4013,6.4037,106.4112,194.0935,3.5115
15/9-F-1 A,3385.5,198.9227,2.2585,0.4026,6.4432,106.1402,194.5436,3.5688
15/9-F-1 A,3385.6,201.5676,2.2612,0.406,6.4903,105.821,195.0403,3.6942
15/9-F-1 A,3385.7,203.0786,2.264,0.4101,6.5481,105.5033,195.5366,3.7734
15/9-F-1 A,3385.8,205.0981,2.2647,0.4121,6.6127,105.7895,195.8698,3.8449
15/9-F-1 A,3385.9,213.1099,2.2628,0.4116,6.6728,106.2123,196.1661,4.1076
15/9-F-1 A,3386.0,220.4185,2.2592,0.4132,6.6959,106.6346,196.4618,4.5698
15/9-F-1 A,3386.1,223.7869,2.2555,0.4197,6.6449,106.8375,196.5655,4.7895
15/9-F-1 A,3386.2,237.211,2.2527,0.4302,6.5465,106.974,196.6109,4.5852
15/9-F-1 A,3386.3,247.1971,2.2499,0.4385,6.4636,107.1105,196.6556,4.1606
15/9-F-1 A,3386.4,254.6424,2.2469,0.4434,6.4418,107.2237,196.4129,4.046
15/9-F-1 A,3386.5,265.6313,2.2444,0.4429,6.4846,107.3279,196.0581,4.056
15/9-F-1 A,3386.6,261.6466,2.2434,0.4382,6.5654,107.4319,195.7028,4.1256
15/9-F-1 A,3386.7,259.6084,2.2434,0.4361,6.6712,107.4038,195.1434,4.5824
15/9-F-1 A,3386.8,261.3031,2.2424,0.4391,6.7786,107.3111,194.4843,5.608
15/9-F-1 A,3386.9,253.5102,2.2394,0.4515,6.8602,107.2179,193.8252,6.7041
15/9-F-1 A,3387.0,250.938,2.234,0.4656,6.8769,106.9814,193.1325,7.2181
15/9-F-1 A,3387.1,248.8941,2.2261,0.4735,6.8236,106.6585,192.4198,7.1776
15/9-F-1 A,3387.2,248.3907,2.2162,0.4672,6.7471,106.3352,191.7073,6.788
15/9-F-1 A,3387.3,248.0893,2.2063,0.4578,6.6982,105.8867,191.1121,6.083
15/9-F-1 A,3387.4,241.5134,2.2007,0.4515,6.6985,105.346,190.6033,5.2903
15/9-F-1 A,3387.5,241.315,2.2023,0.4515,6.7249,104.8051,190.0948,5.0462
15/9-F-1 A,3387.6,240.5701,2.2111,0.4541,6.7398,104.2315,189.6915,5.0421
15/9-F-1 A,3387.7,238.45,2.2245,0.448,6.7468,103.6284,189.3823,4.8269
15/9-F-1 A,3387.8,239.3365,2.2388,0.4366,6.7552,103.0255,189.0731,4.5732
15/9-F-1 A,3387.9,242.0562,2.2507,0.4274,6.765,102.4876,188.7814,4.49
15/9-F-1 A,3388.0,246.032,2.2573,0.4246,6.7329,102.0201,188.5087,4.2825
15/9-F-1 A,3388.1,246.1553,2.2587,0.4249,6.6206,101.5529,188.2357,3.8892
15/9-F-1 A,3388.2,245.2346,2.2558,0.4296,6.4626,101.2281,187.908,3.7341
15/9-F-1 A,3388.3,244.9704,2.2498,0.4358,6.3331,101.0903,187.5079,3.932
15/9-F-1 A,3388.4,244.3892,2.2417,0.4437,6.2873,100.9527,187.1079,4.5172
15/9-F-1 A,3388.5,246.8878,2.2331,0.4512,6.3326,100.9299,186.7225,5.2024
15/9-F-1 A,3388.6,251.7162,2.2263,0.449,6.4186,101.0907,186.3607,5.2857
15/9-F-1 A,3388.7,252.6867,2.223,0.4371,6.4825,101.2515,185.9991,4.6978
15/9-F-1 A,3388.8,253.8833,2.2229,0.4204,6.4945,101.4802,185.7147,3.9317
15/9-F-1 A,3388.9,254.2214,2.2261,0.4043,6.4644,101.8423,185.5822,3.5745
15/9-F-1 A,3389.0,251.0845,2.2329,0.3944,6.4321,102.2044,185.45,3.3497
15/9-F-1 A,3389.1,252.2951,2.2455,0.3862,6.4354,102.5669,185.3929,3.4085
15/9-F-1 A,3389.2,251.4692,2.2632,0.3778,6.4676,102.9307,185.5213,3.5466
15/9-F-1 A,3389.3,257.5131,2.2824,0.3717,6.5141,103.2944,185.6497,3.6447
15/9-F-1 A,3389.4,256.4395,2.2981,0.3704,6.5715,103.628,185.8155,3.668
15/9-F-1 A,3389.5,255.3693,2.3077,0.3747,6.6361,103.8663,186.0993,3.671
15/9-F-1 A,3389.6,255.5127,2.3143,0.3827,6.6942,104.1045,186.383,3.6454
15/9-F-1 A,3389.7,256.1325,2.3196,0.3906,6.7087,104.3046,186.6865,3.7532
15/9-F-1 A,3389.8,255.9862,2.3224,0.3936,6.6708,104.3452,187.0726,3.9342
15/9-F-1 A,3389.9,254.9699,2.3185,0.3908,6.589,104.3858,187.4588,4.1651
15/9-F-1 A,3390.0,251.2447,2.3078,0.3865,6.5027,104.3989,187.8811,4.6535
15/9-F-1 A,3390.1,255.9192,2.2943,0.386,6.4587,104.2497,188.5164,5.109
15/9-F-1 A,3390.2,253.9624,2.2841,0.3902,6.477,104.1006,189.1517,5.2544
15/9-F-1 A,3390.3,254.2482,2.2813,0.3989,6.536,103.944,189.8048,5.2593
15/9-F-1 A,3390.4,258.7272,2.2833,0.4062,6.5899,103.7169,190.6222,4.8943
15/9-F-1 A,3390.5,263.7919,2.285,0.4123,6.6214,103.4897,191.4396,4.4436
15/9-F-1 A,3390.6,269.8419,2.2821,0.4202,6.6477,103.2538,192.2476,4.0716
15/9-F-1 A,3390.7,267.516,2.2733,0.424,6.6705,102.8491,192.8756,4.0137
15/9-F-1 A,3390.8,267.0307,2.2603,0.4264,6.6682,102.4443,193.5035,4.102
15/9-F-1 A,3390.9,260.8332,2.2449,0.4217,6.63,102.0406,194.1305,4.3186
15/9-F-1 A,3391.0,255.8968,2.2297,0.4186,6.5888,102.1103,194.2062,4.7132
15/9-F-1 A,3391.1,250.6769,2.219,0.4082,6.6035,102.18,194.2819,5.2283
15/9-F-1 A,3391.2,249.4548,2.2163,0.3971,6.6917,102.2495,194.3561,5.8032
15/9-F-1 A,3391.3,247.2091,2.223,0.3924,6.8138,102.199,193.8024,6.3777
15/9-F-1 A,3391.4,243.9065,2.2357,0.394,6.8921,102.1424,193.2166,6.5966
15/9-F-1 A,3391.5,239.9596,2.2506,0.4019,6.867,102.0858,192.6306,6.2455
15/9-F-1 A,3391.6,239.7236,2.2639,0.4061,6.7542,102.0936,191.8982,5.5106
15/9-F-1 A,3391.7,242.8162,2.2742,0.4046,6.6086,102.1083,191.1502,4.5334
15/9-F-1 A,3391.8,239.6268,2.2822,0.402,6.4859,102.1227,190.4025,3.8523
15/9-F-1 A,3391.9,241.1833,2.2869,0.3998,6.4062,102.0002,189.7818,3.6928
15/9-F-1 A,3392.0,234.3708,2.2872,0.398,6.3487,101.8544,189.1825,3.5085
15/9-F-1 A,3392.1,230.4968,2.283,0.3969,6.2995,101.709,188.5839,3.6421
15/9-F-1 A,3392.2,227.7858,2.2772,0.3981,6.2691,101.7173,188.2862,3.9801
15/9-F-1 A,3392.3,224.287,2.2734,0.4002,6.2794,101.7623,188.0602,4.2454
15/9-F-1 A,3392.4,223.3895,2.2729,0.4002,6.3386,101.8075,187.8346,4.0894
15/9-F-1 A,3392.5,223.7003,2.2742,0.3889,6.4182,101.9502,187.7847,3.8444
15/9-F-1 A,3392.6,222.7155,2.275,0.3788,6.4612,102.1238,187.7904,3.6991
15/9-F-1 A,3392.7,224.7514,2.274,0.3733,6.4336,102.297,187.7963,3.7426
15/9-F-1 A,3392.8,228.8805,2.2725,0.3752,6.3736,102.3423,187.8819,3.8224
15/9-F-1 A,3392.9,227.6657,2.2725,0.3746,6.3529,102.3356,187.9998,3.904
15/9-F-1 A,3393.0,228.7022,2.2746,0.378,6.4024,102.3302,188.1176,4.0368
15/9-F-1 A,3393.1,234.0773,2.2775,0.3831,6.4928,102.8424,188.2501,4.1543
15/9-F-1 A,3393.2,241.4019,2.2797,0.3887,6.5642,103.6169,188.3899,4.1809
15/9-F-1 A,3393.3,249.6077,2.2815,0.396,6.5929,104.3908,188.5297,4.1469
15/9-F-1 A,3393.4,258.682,2.2842,0.4015,6.6122,104.898,188.6362,4.1264
15/9-F-1 A,3393.5,267.3968,2.2876,0.4083,6.679,105.2387,188.722,4.0977
15/9-F-1 A,3393.6,270.7546,2.2882,0.4199,6.779,105.5793,188.8078,4.0376
15/9-F-1 A,3393.7,273.6809,2.2811,0.4289,6.8608,105.8899,188.8806,4.0274
15/9-F-1 A,3393.8,282.6825,2.2662,0.436,6.9038,106.1776,188.9436,4.1748
15/9-F-1 A,3393.9,295.6849,2.2476,0.4424,6.9517,106.4647,189.0065,4.2834
15/9-F-1 A,3394.0,305.4854,2.231,0.4508,7.0671,106.5175,189.0686,4.2974
15/9-F-1 A,3394.1,318.1543,2.2196,0.4636,7.2442,106.354,189.1298,4.4299
15/9-F-1 A,3394.2,323.9867,2.2132,0.4709,7.3786,106.1909,189.1912,4.7154
15/9-F-1 A,3394.3,322.9826,2.2101,0.4679,7.3845,106.1742,189.328,5.2265
15/9-F-1 A,3394.4,324.327,2.2093,0.4582,7.264,106.3216,189.5493,5.9712
15/9-F-1 A,3394.5,324.5342,2.2106,0.4452,7.1019,106.4691,189.7706,6.7472
15/9-F-1 A,3394.6,319.6142,2.2146,0.4359,6.9765,106.6295,189.9857,7.4467
15/9-F-1 A,3394.7,309.5416,2.2205,0.4291,6.9282,106.8078,190.1926,8.0889
15/9-F-1 A,3394.8,304.1323,2.2266,0.4232,6.9559,106.9861,190.4,8.4822
15/9-F-1 A,3394.9,295.6794,2.2312,0.4199,7.0192,107.2009,190.8198,8.4131
15/9-F-1 A,3395.0,297.7596,2.2337,0.4188,7.064,107.4761,191.5917,8.1392
15/9-F-1 A,3395.1,308.2259,2.235,0.4232,7.0727,107.751,192.3635,7.9362
15/9-F-1 A,3395.2,322.0502,2.2347,0.4286,7.05,107.9522,193.0467,7.668
15/9-F-1 A,3395.3,332.1974,2.2319,0.4384,7.0259,108.0028,193.5489,7.281
15/9-F-1 A,3395.4,344.3969,2.2253,0.4476,7.0103,108.0532,194.0509,6.936
15/9-F-1 A,3395.5,357.9194,2.2151,0.4562,6.9953,108.0465,194.4605,6.5499
15/9-F-1 A,3395.6,367.518,2.2028,0.4593,6.9775,107.8935,194.6332,6.0381
15/9-F-1 A,3395.7,369.0123,2.1908,0.4552,6.9715,107.7405,194.8058,5.5375
15/9-F-1 A,3395.8,373.3045,2.181,0.4493,6.9884,107.61,194.9208,5.0941
15/9-F-1 A,3395.9,374.7754,2.1737,0.451,7.0156,107.5536,194.8464,4.8678
15/9-F-1 A,3396.0,370.9867,2.1697,0.4523,7.0222,107.4972,194.772,4.8091
15/9-F-1 A,3396.1,363.7597,2.1698,0.451,6.9978,107.4608,194.6667,4.9282
15/9-F-1 A,3396.2,349.7034,2.1751,0.4473,6.9332,107.5127,194.4257,5.2067
15/9-F-1 A,3396.3,339.6144,2.1847,0.4398,6.8386,107.5645,194.1846,5.6086
15/9-F-1 A,3396.4,326.121,2.1967,0.4347,6.7487,107.6153,193.9406,6.2165
15/9-F-1 A,3396.5,311.9583,2.209,0.4372,6.7055,107.6592,193.6777,6.8715
15/9-F-1 A,3396.6,298.7747,2.2205,0.4461,6.744,107.7031,193.4149,7.3475
15/9-F-1 A,3396.7,288.5111,2.2314,0.454,6.8439,107.7351,193.1845,7.8136
15/9-F-1 A,3396.8,284.6927,2.2404,0.4559,6.9492,107.6462,193.2832,8.1226
15/9-F-1 A,3396.9,279.9726,2.2462,0.4509,7.0244,107.5572,193.382,8.17
15/9-F-1 A,3397.0,280.9619,2.247,0.4472,7.0498,107.4704,193.4881,8.5334
15/9-F-1 A,3397.1,279.1588,2.2438,0.4461,7.0446,107.4328,193.7622,8.5961
15/9-F-1 A,3397.2,279.9592,2.2394,0.4496,7.0216,107.3952,194.0365,8.3528
15/9-F-1 A,3397.3,279.1298,2.2362,0.4599,7.0135,107.3578,194.3136,8.0823
15/9-F-1 A,3397.4,284.9003,2.2366,0.4693,7.0405,107.5169,194.8692,7.5309
15/9-F-1 A,3397.5,294.4798,2.2413,0.4736,7.0934,107.6773,195.4296,6.7168
15/9-F-1 A,3397.6,300.6772,2.2502,0.4732,7.1569,107.8378,195.9892,6.1145
15/9-F-1 A,3397.7,301.2185,2.2602,0.4705,7.2305,108.042,196.2205,5.7403
